Gasage (yr BP),CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year
805668.8684046668,207.28544010704545,5488,3017.85,606275.5,604319.0,-418.9,213.5,1.944,7819
805668.8684046668,207.28544010704545,5489,3018.4,606813.1,605002.3333,-417.2,213.8,1.997,7819
805668.8684046668,207.28544010704545,5490,3018.95,607337.1,605685.6667,-414.8,214.2,2.073,7819
805668.8684046668,207.28544010704545,5491,3019.5,607842.4,606369.0,-414.6,214.2,2.081,7819
805668.8684046668,207.28544010704545,5492,3020.05,608346.3,607016.6667,-413.7,214.3,2.113,7819
805668.8684046668,207.28544010704545,5493,3020.6,608843.1,607664.3333,-408.1,215.2,2.303,7819
805668.8684046668,207.28544010704545,5494,3021.15,609299.1,608312.0,-406.5,215.5,2.364,7819
805668.8684046668,207.28544010704545,5495,3021.7,609744.0,608911.6667,-405.8,215.6,2.39,7819
805668.8684046668,207.28544010704545,5496,3022.25,610184.4,609511.3333,-404.1,215.9,2.453,7819
805668.8684046668,207.28544010704545,5497,3022.8,610613.9,610111.0,-401.7,216.2,2.543,7819
805668.8684046668,207.28544010704545,5498,3023.35,611028.4,610677.6667,-399.9,216.5,2.616,7819
805668.8684046668,207.28544010704545,5499,3023.9,611431.6,611244.3333,-398.5,216.7,2.669,7819
805668.8684046668,207.28544010704545,5500,3024.45,611827.1,611811.0,-401.6,216.2,2.535,7819
805668.8684046668,207.28544010704545,5501,3025.0,612243.8,612399.0,-400.5,216.4,2.572,7819
805668.8684046668,207.28544010704545,5502,3025.55,612654.8,612987.0,-400.5,216.3,2.571,7819
805668.8684046668,207.28544010704545,5503,3026.1,613066.2,613575.0,-396.7,216.9,2.719,7819
805668.8684046668,207.28544010704545,5504,3026.65,613455.2,614147.3333,-398.2,216.7,2.656,7819
805668.8684046668,207.28544010704545,5505,3027.2,613853.9,614719.6667,-397.9,216.7,2.659,7819
805668.8684046668,207.28544010704545,5506,3027.75,614252.3,615292.0,-399.2,216.5,2.604,7819
805668.8684046668,207.28544010704545,5507,3028.3,614659.4,615885.0,-396.9,216.8,2.687,7819
805668.8684046668,207.28544010704545,5508,3028.85,615054.2,616478.0,-398.5,216.5,2.619,7819
805668.8684046668,207.28544010704545,5509,3029.4,615459.4,617071.0,-399.3,216.4,2.579,7819
805668.8684046668,207.28544010704545,5510,3029.95,615871.2,617712.0,-401.9,215.9,2.466,7819
805668.8684046668,207.28544010704545,5511,3030.5,616302.1,618353.0,-403.7,215.6,2.397,7819
805668.8684046668,207.28544010704545,5512,3031.05,616745.4,618994.0,-400.4,216.1,2.512,7819
805668.8684046668,207.28544010704545,5513,3031.6,617168.5,619639.6667,-402.6,215.7,2.429,7819
805668.8684046668,207.28544010704545,5514,3032.15,617606.0,620285.3333,-399.1,216.3,2.555,7819
805668.8684046668,207.28544010704545,5515,3032.7,618022.2,620931.0,-400.5,216.0,2.497,7819
805668.8684046668,207.28544010704545,5516,3033.25,618448.1,621586.0,-400.1,216.1,2.506,7819
805668.8684046668,207.28544010704545,5517,3033.8,618872.5,622241.0,-400.8,216.0,2.471,7819
805668.8684046668,207.28544010704545,5518,3034.35,619303.1,622896.0,-402.9,215.6,2.387,7819
805668.8684046668,207.28544010704545,5519,3034.9,619748.7,623600.3333,-404.5,215.3,2.324,7819
805668.8684046668,207.28544010704545,5520,3035.45,620206.8,624304.6667,-402.9,215.5,2.375,7819
805668.8684046668,207.28544010704545,5521,3036.0,620655.1,625009.0,-402.9,215.5,2.376,7819
805668.8684046668,207.28544010704545,5522,3036.55,621103.4,625718.6667,-399.6,216.1,2.492,7819
805668.8684046668,207.28544010704545,5523,3037.1,621531.1,626428.3333,-405.3,215.1,2.271,7819
805668.8684046668,207.28544010704545,5524,3037.65,622000.2,627138.0,-412.5,213.9,2.029,7819
805668.8684046668,207.28544010704545,5525,3038.2,622525.8,628092.6667,-419.0,212.8,1.816,7819
805668.8684046668,207.28544010704545,5526,3038.75,623113.0,629047.3333,-428.7,211.2,1.556,7819
805668.8684046668,207.28544010704545,5527,3039.3,623798.6,630002.0,-436.9,209.9,1.365,7819
805668.8684046668,207.28544010704545,5528,3039.85,624580.4,631365.3333,-438.3,209.6,1.331,7819
805668.8684046668,207.28544010704545,5529,3040.4,625382.0,632728.6667,-439.1,209.5,1.315,7819
805668.8684046668,207.28544010704545,5530,3040.95,626193.9,634092.0,-434.9,210.2,1.403,7819
805668.8684046668,207.28544010704545,5531,3041.5,626955.2,635435.6667,-439.0,209.5,1.319,7819
805668.8684046668,207.28544010704545,5532,3042.05,627765.2,636779.3333,-439.2,209.5,1.315,7819
805668.8684046668,207.28544010704545,5533,3042.6,628577.9,638123.0,-436.1,210.0,1.382,7819
805668.8684046668,207.28544010704545,5534,3043.15,629351.1,639443.3333,-438.0,209.7,1.343,7819
805668.8684046668,207.28544010704545,5535,3043.7,630147.3,640763.6667,-439.1,209.5,1.32,7819
805668.8684046668,207.28544010704545,5536,3044.25,630958.1,642084.0,-439.3,209.5,1.318,7819
805668.8684046668,207.28544010704545,5537,3044.8,631770.8,643283.6667,-434.5,210.3,1.423,7819
805668.8684046668,207.28544010704545,5538,3045.35,632524.4,644483.3333,-429.3,211.2,1.548,7819
805668.8684046668,207.28544010704545,5539,3045.9,633217.7,645683.0,-430.2,211.0,1.528,7819
805668.8684046668,207.28544010704545,5540,3046.45,633921.5,646708.0,-431.0,210.9,1.51,7819
805668.8684046668,207.28544010704545,5541,3047.0,634635.2,647733.0,-431.2,210.9,1.507,7819
805668.8684046668,207.28544010704545,5542,3047.55,635352.1,648758.0,-428.9,211.3,1.563,7819
805668.8684046668,207.28544010704545,5543,3048.1,636044.1,649681.3333,-427.6,211.5,1.597,7819
805668.8684046668,207.28544010704545,5544,3048.65,636722.0,650604.6667,-431.3,210.9,1.508,7819
805668.8684046668,207.28544010704545,5545,3049.2,637441.4,651528.0,-430.2,211.1,1.535,7819
805668.8684046668,207.28544010704545,5546,3049.75,638149.0,652451.0,-432.9,210.7,1.474,7819
805668.8684046668,207.28544010704545,5547,3050.3,638886.8,653374.0,-433.3,210.6,1.466,7819
805668.8684046668,207.28544010704545,5548,3050.85,639629.6,654297.0,-430.5,211.1,1.536,7819
805668.8684046668,207.28544010704545,5549,3051.4,640339.1,655129.0,-426.8,211.7,1.629,7819
805668.8684046668,207.28544010704545,5550,3051.95,641009.2,655961.0,-425.6,211.9,1.661,7819
805668.8684046668,207.28544010704545,5551,3052.5,641667.1,656793.0,-427.3,211.6,1.616,7819
805668.8684046668,207.28544010704545,5552,3053.05,642343.6,657642.6667,-431.7,210.9,1.507,7819
805668.8684046668,207.28544010704545,5553,3053.6,643069.6,658492.3333,-434.4,210.4,1.442,7819
805668.8684046668,207.28544010704545,5554,3054.15,643828.7,659342.0,-434.6,210.4,1.436,7819
805668.8684046668,207.28544010704545,5555,3054.7,644591.4,660223.6667,-438.4,209.8,1.354,7819
805668.8684046668,207.28544010704545,5556,3055.25,645400.1,661105.3333,-436.3,210.1,1.399,7819
805668.8684046668,207.28544010704545,5557,3055.8,646182.4,661987.0,-431.1,211.0,1.52,7819
805668.8684046668,207.28544010704545,5558,3056.35,646902.1,662802.6667,-433.5,210.6,1.464,7819
805668.8684046668,207.28544010704545,5559,3056.9,647648.6,663618.3333,-437.1,210.0,1.382,7819
805668.8684046668,207.28544010704545,5560,3057.45,648439.1,664434.0,-440.3,209.5,1.313,7819
805668.8684046668,207.28544010704545,5561,3058.0,649270.6,665304.3333,-441.0,209.4,1.298,7819
805668.8684046668,207.28544010704545,5562,3058.55,650111.0,666174.6667,-440.7,209.4,1.306,7819
805668.8684046668,207.28544010704545,5563,3059.1,650945.4,667045.0,-440.5,209.5,1.311,7819
805668.8684046668,207.28544010704545,5564,3059.65,651775.8,667833.0,-436.9,210.1,1.392,7819
805668.8684046668,207.28544010704545,5565,3060.2,652557.6,668621.0,-432.1,210.9,1.502,7819
805668.8684046668,207.28544010704545,5566,3060.75,653281.6,669409.0,-426.7,211.7,1.637,7819
805668.8684046668,207.28544010704545,5567,3061.3,653945.6,670090.0,-429.3,211.3,1.573,7819
805668.8684046668,207.28544010704545,5568,3061.85,654636.9,670771.0,-428.2,211.5,1.597,7819
805668.8684046668,207.28544010704545,5569,3062.4,655317.8,671452.0,-433.0,210.7,1.48,7819
805668.8684046668,207.28544010704545,5570,3062.95,656053.2,672178.6667,-433.3,210.6,1.47,7819
805668.8684046668,207.28544010704545,5571,3063.5,656794.2,672905.3333,-434.5,210.4,1.443,7819
805668.8684046668,207.28544010704545,5572,3064.05,657549.8,673632.0,-433.0,210.7,1.477,7819
805668.8684046668,207.28544010704545,5573,3064.6,658288.5,674312.6667,-432.0,210.9,1.502,7819
805668.8684046668,207.28544010704545,5574,3065.15,659015.4,674993.3333,-431.1,211.0,1.525,7819
805668.8684046668,207.28544010704545,5575,3065.7,659732.6,675674.0,-427.2,211.7,1.624,7819
805668.8684046668,207.28544010704545,5576,3066.25,660406.7,676250.3333,-427.0,211.7,1.632,7819
805668.8684046668,207.28544010704545,5577,3066.8,661078.2,676826.6667,-421.4,212.6,1.789,7819
805668.8684046668,207.28544010704545,5578,3067.35,661691.4,677403.0,-422.2,212.5,1.769,7819
805668.8684046668,207.28544010704545,5579,3067.9,662312.1,677966.0,-425.9,211.9,1.671,7819
805668.8684046668,207.28544010704545,5580,3068.45,662970.2,678529.0,-430.9,211.1,1.544,7819
805668.8684046668,207.28544010704545,5581,3069.0,663683.4,679092.0,-428.4,211.5,1.607,7819
805668.8684046668,207.28544010704545,5582,3069.55,664369.8,679607.6667,-423.9,212.3,1.731,7819
805668.8684046668,207.28544010704545,5583,3070.1,665007.9,680123.3333,-416.5,213.5,1.943,7819
805668.8684046668,207.28544010704545,5584,3070.65,665577.2,680639.0,-420.2,212.9,1.835,7819
805668.8684046668,207.28544010704545,5585,3071.2,666181.3,681156.6667,-424.2,212.3,1.723,7819
805668.8684046668,207.28544010704545,5586,3071.75,666826.1,681674.3333,-427.2,211.8,1.64,7819
805668.8684046668,207.28544010704545,5587,3072.3,667504.8,682192.0,-430.7,211.2,1.554,7819
805668.8684046668,207.28544010704545,5588,3072.85,668222.7,682753.6667,-432.7,210.9,1.505,7819
805668.8684046668,207.28544010704545,5589,3073.4,668965.3,683315.3333,-430.5,211.2,1.559,7819
805668.8684046668,207.28544010704545,5590,3073.95,669684.1,683877.0,-428.0,211.6,1.623,7819
805668.8684046668,207.28544010704545,5591,3074.5,670375.8,684377.3333,-422.6,212.5,1.771,7819
805668.8684046668,207.28544010704545,5592,3075.05,671010.9,684877.6667,-420.5,212.9,1.829,7819
805668.8684046668,207.28544010704545,5593,3075.6,671626.7,685378.0,-421.5,212.7,1.8,7819
805668.8684046668,207.28544010704545,5594,3076.15,672252.8,685861.0,-422.3,212.6,1.779,7819
805668.8684046668,207.28544010704545,5595,3076.7,672886.9,686344.0,-421.0,212.8,1.816,7819
805668.8684046668,207.28544010704545,5596,3077.25,673508.8,686827.0,-418.7,213.2,1.884,7819
805668.8684046668,207.28544010704545,5597,3077.8,674109.0,687277.3333,-418.3,213.2,1.899,7819
805668.8684046668,207.28544010704545,5598,3078.35,674705.6,687727.6667,-416.7,213.5,1.948,7819
805668.8684046668,207.28544010704545,5599,3078.9,675288.2,688178.0,-416.4,213.6,1.959,7819
805668.8684046668,207.28544010704545,5600,3079.45,675869.5,688607.3333,-416.7,213.5,1.953,7819
805668.8684046668,207.28544010704545,5601,3080.0,676454.2,689036.6667,-414.8,213.9,2.013,7819
805668.8684046668,207.28544010704545,5602,3080.55,677022.9,689466.0,-414.3,213.9,2.032,7819
805668.8684046668,207.28544010704545,5603,3081.1,677587.5,689876.6667,-415.0,213.8,2.015,7819
805668.8684046668,207.28544010704545,5604,3081.65,678157.6,690287.3333,-412.4,214.3,2.099,7819
805668.8684046668,207.28544010704545,5605,3082.2,678706.2,690698.0,-412.3,214.3,2.107,7819
805668.8684046668,207.28544010704545,5606,3082.75,679253.9,691094.6667,-412.3,214.3,2.109,7819
805668.8684046668,207.28544010704545,5607,3083.3,679802.6,691491.3333,-412.3,214.3,2.11,7819
805668.8684046668,207.28544010704545,5608,3083.85,680352.8,691888.0,-413.7,214.1,2.069,7819
805668.8684046668,207.28544010704545,5609,3084.4,680915.7,692278.0,-411.7,214.5,2.137,7819
805668.8684046668,207.28544010704545,5610,3084.95,681462.5,692668.0,-410.6,214.6,2.177,7819
805668.8684046668,207.28544010704545,5611,3085.5,682000.6,693058.0,-410.2,214.7,2.193,7819
805668.8684046668,207.28544010704545,5612,3086.05,682535.8,693432.0,-411.2,214.6,2.162,7819
805668.8684046668,207.28544010704545,5613,3086.6,683079.8,693806.0,-407.7,215.2,2.29,7819
805668.8684046668,207.28544010704545,5614,3087.15,683594.1,694180.0,-406.7,215.3,2.328,7819
805668.8684046668,207.28544010704545,5615,3087.7,684101.6,694542.3333,-408.2,215.1,2.279,7819
805668.8684046668,207.28544010704545,5616,3088.25,684621.1,694904.6667,-408.8,215.0,2.262,7819
805668.8684046668,207.28544010704545,5617,3088.8,685145.4,695267.0,-405.6,215.6,2.378,7819
805668.8684046668,207.28544010704545,5618,3089.35,685644.8,695619.6667,-407.2,215.3,2.327,7819
805668.8684046668,207.28544010704545,5619,3089.9,686155.3,695972.3333,-405.2,215.7,2.406,7819
805668.8684046668,207.28544010704545,5620,3090.45,686649.6,696325.0,-401.3,216.3,2.558,7819
805668.8684046668,207.28544010704545,5621,3091.0,687114.8,696666.0,-403.5,216.0,2.478,7819
805668.8684046668,207.28544010704545,5622,3091.55,687595.1,697007.0,-406.0,215.6,2.389,7819
805668.8684046668,207.28544010704545,5623,3092.1,688093.3,697348.0,-403.5,216.0,2.484,7819
805668.8684046668,207.28544010704545,5624,3092.65,688572.1,697694.3333,-405.1,215.8,2.427,7819
805668.8684046668,207.28544010704545,5625,3093.2,689062.2,698040.6667,-405.2,215.8,2.427,7819
805668.8684046668,207.28544010704545,5626,3093.75,689551.9,698387.0,-404.0,216.0,2.474,7819
805668.8684046668,207.28544010704545,5627,3094.3,690032.0,698733.6667,-404.6,215.9,2.454,7819
805668.8684046668,207.28544010704545,5628,3094.85,690515.4,699080.3333,-404.4,215.9,2.463,7819
805668.8684046668,207.28544010704545,5629,3095.4,690996.3,699427.0,-403.5,216.1,2.499,7819
805668.8684046668,207.28544010704545,5630,3095.95,691469.6,699771.6667,-402.8,216.2,2.527,7819
805668.8684046668,207.28544010704545,5631,3096.5,691937.0,700116.3333,-404.3,215.9,2.469,7819
805668.8684046668,207.28544010704545,5632,3097.05,692414.2,700461.0,-404.8,215.8,2.45,7819
805668.8684046668,207.28544010704545,5633,3097.6,692894.3,700811.3333,-403.7,216.0,2.491,7819
805668.8684046668,207.28544010704545,5634,3098.15,693365.3,701161.6667,-404.2,215.9,2.472,7819
805668.8684046668,207.28544010704545,5635,3098.7,693839.4,701512.0,-404.8,215.8,2.449,7819
805668.8684046668,207.28544010704545,5636,3099.25,694317.1,701867.0,-404.5,215.9,2.46,7819
805668.8684046668,207.28544010704545,5637,3099.8,694792.0,702222.0,-404.9,215.8,2.444,7819
805668.8684046668,207.28544010704545,5638,3100.35,695269.4,702577.0,-406.9,215.5,2.366,7819
805668.8684046668,207.28544010704545,5639,3100.9,695761.8,702952.3333,-408.6,215.2,2.303,7819
805668.8684046668,207.28544010704545,5640,3101.45,696267.5,703327.6667,-408.2,215.3,2.315,7819
805668.8684046668,207.28544010704545,5641,3102.0,696770.4,703703.0,-409.7,215.0,2.26,7819
805668.8684046668,207.28544010704545,5642,3102.55,697285.6,704082.6667,-407.8,215.3,2.327,7819
805668.8684046668,207.28544010704545,5643,3103.1,697786.1,704462.3333,-406.9,215.5,2.358,7819
805668.8684046668,207.28544010704545,5644,3103.65,698280.3,704842.0,-405.9,215.6,2.395,7819
805668.8684046668,207.28544010704545,5645,3104.2,698767.7,705205.6667,-403.4,216.0,2.487,7819
805668.8684046668,207.28544010704545,5646,3104.75,699237.8,705569.3333,-404.8,215.8,2.43,7819
805668.8684046668,207.28544010704545,5647,3105.3,699719.5,705933.0,-406.9,215.4,2.347,7819
805668.8684046668,207.28544010704545,5648,3105.85,700219.0,706314.6667,-407.3,215.3,2.329,7819
805668.8684046668,207.28544010704545,5649,3106.4,700722.9,706696.3333,-406.3,215.5,2.363,7819
805668.8684046668,207.28544010704545,5650,3106.95,701220.8,707078.0,-406.7,215.4,2.345,7819
805668.8684046668,207.28544010704545,5651,3107.5,701723.2,707476.3333,-408.5,215.1,2.276,7819
805668.8684046668,207.28544010704545,5652,3108.05,702241.4,707874.6667,-410.0,214.8,2.221,7819
805668.8684046668,207.28544010704545,5653,3108.6,702773.1,708273.0,-410.8,214.7,2.19,7819
805668.8684046668,207.28544010704545,5654,3109.15,703312.6,708702.0,-410.7,214.7,2.19,7819
805668.8684046668,207.28544010704545,5655,3109.7,703852.8,709131.0,-412.1,214.5,2.141,7819
805668.8684046668,207.28544010704545,5656,3110.25,704405.8,709560.0,-413.7,214.2,2.087,7819
805668.8684046668,207.28544010704545,5657,3110.8,704973.4,710016.3333,-413.3,214.3,2.097,7819
805668.8684046668,207.28544010704545,5658,3111.35,705538.7,710472.6667,-413.0,214.3,2.106,7819
805668.8684046668,207.28544010704545,5659,3111.9,706101.8,710929.0,-412.2,214.4,2.13,7819
805668.8684046668,207.28544010704545,5660,3112.45,706659.1,711395.3333,-411.7,214.5,2.141,7819
805668.8684046668,207.28544010704545,5661,3113.0,707213.8,711861.6667,-414.7,214.0,2.038,7819
805668.8684046668,207.28544010704545,5662,3113.55,707796.8,712328.0,-413.7,214.1,2.061,7819
805668.8684046668,207.28544010704545,5663,3114.1,708373.6,712822.3333,-414.5,213.9,2.027,7819
805668.8684046668,207.28544010704545,5664,3114.65,708960.2,713316.6667,-413.8,214.0,2.04,7819
805668.8684046668,207.28544010704545,5665,3115.2,709543.8,713811.0,-413.8,213.9,2.031,7819
805668.8684046668,207.28544010704545,5666,3115.75,710130.1,714330.6667,-414.3,213.8,2.009,7819
805668.8684046668,207.28544010704545,5667,3116.3,710723.2,714850.3333,-416.7,213.4,1.931,7819
805668.8684046668,207.28544010704545,5668,3116.85,711340.7,715370.0,-411.9,214.2,2.076,7819
805668.8684046668,207.28544010704545,5669,3117.4,711915.1,715886.0,-412.4,214.1,2.059,7819
805668.8684046668,207.28544010704545,5670,3117.95,712495.1,716402.0,-413.5,213.9,2.019,7819
805668.8684046668,207.28544010704545,5671,3118.5,713087.1,716918.0,-419.2,212.9,1.846,7819
805668.8684046668,207.28544010704545,5672,3119.05,713735.3,717506.3333,-418.1,213.1,1.876,7819
805668.8684046668,207.28544010704545,5673,3119.6,714373.6,718094.6667,-419.4,212.9,1.838,7819
805668.8684046668,207.28544010704545,5674,3120.15,715025.3,718683.0,-426.6,211.7,1.641,7819
805668.8684046668,207.28544010704545,5675,3120.7,715756.0,719331.3333,-419.3,212.9,1.834,7819
805668.8684046668,207.28544010704545,5676,3121.25,716410.1,719979.6667,-429.3,211.3,1.574,7819
805668.8684046668,207.28544010704545,5677,3121.8,717172.3,720628.0,-430.7,211.1,1.536,7819
805668.8684046668,207.28544010704545,5678,3122.35,717953.6,721290.6667,-435.4,210.3,1.433,7819
805668.8684046668,207.28544010704545,5679,3122.9,718791.0,721953.3333,-421.7,212.6,1.777,7819
805668.8684046668,207.28544010704545,5680,3123.45,719466.6,722616.0,-422.4,212.5,1.764,7819
805668.8684046668,207.28544010704545,5681,3124.0,720147.4,723224.6667,-429.4,211.4,1.587,7819
805668.8684046668,207.28544010704545,5682,3124.55,720904.2,723833.3333,-423.2,212.4,1.751,7819
805668.8684046668,207.28544010704545,5683,3125.1,721590.3,724442.0,-419.3,213.1,1.866,7819
805668.8684046668,207.28544010704545,5684,3125.65,722234.1,725032.6667,-425.9,212.0,1.687,7819
805668.8684046668,207.28544010704545,5685,3126.2,722946.6,725623.3333,-425.2,212.2,1.707,7819
805668.8684046668,207.28544010704545,5686,3126.75,723651.1,726214.0,-425.9,212.1,1.692,7819
805668.8684046668,207.28544010704545,5687,3127.3,724362.2,726813.6667,-424.7,212.3,1.726,7819
805668.8684046668,207.28544010704545,5688,3127.85,725060.0,727413.3333,-424.0,212.4,1.749,7819
805668.8684046668,207.28544010704545,5689,3128.4,725748.9,728013.0,-421.4,212.8,1.824,7819
805668.8684046668,207.28544010704545,5690,3128.95,726410.6,728597.0,-421.8,212.8,1.815,7819
805668.8684046668,207.28544010704545,5691,3129.5,727076.2,729181.0,-427.3,211.9,1.662,7819
805668.8684046668,207.28544010704545,5692,3130.05,727804.0,729765.0,-426.7,212.0,1.68,7819
805668.8684046668,207.28544010704545,5693,3130.6,728524.8,730320.0,-419.2,213.2,1.897,7819
805668.8684046668,207.28544010704545,5694,3131.15,729163.5,730875.0,-415.8,213.8,2.002,7819
805668.8684046668,207.28544010704545,5695,3131.7,729769.4,731430.0,-415.9,213.8,2.001,7819
805668.8684046668,207.28544010704545,5696,3132.25,730376.1,731947.0,-413.7,214.2,2.071,7819
